id,bucket
6604,12
6605,13
6606,14
6607,15
6608,16
6609,17
6611,19
6612,20
6613,21
6614,22
6615,23
6616,24
6617,25
6618,26
6619,27
6620,28
6621,29
6622,30
6623,31
6624,0
6625,1
6626,2
6627,3
6628,4
6630,6
6632,8
6633,9
6634,10
6635,11
6636,12
6638,14
6639,15
6641,17
6643,19
6644,20
6645,21
6646,22
6647,23
6648,24
6649,25
6650,26
6651,27
6652,28
6653,29
6654,30
6655,31
6656,0
6657,1
6658,2
6660,4
6661,5
6663,7
6665,9
6666,10
6668,12
6670,14
6671,15
6672,16
6673,17
6674,18
6675,19
6676,20
6677,21
6678,22
6679,23
6680,24
6681,25
6682,26
6683,27
6684,28
6685,29
6686,30
6687,31
6688,0
6689,1
6690,2
6691,3
6692,4
6695,7
6696,8
6697,9
6698,10
6699,11
6700,12
6701,13
6702,14
6703,15
6705,17
6706,18
6707,19
6709,21
6710,22
6711,23
6712,24
6713,25
6714,26
6715,27
6717,29
6718,30
6719,31
6720,0
6721,1
6723,3
6724,4
6725,5
6726,6
6727,7
6728,8
6729,9
6730,10
6731,11
6732,12
6734,14
6735,15
6736,16
6737,17
6738,18
6739,19
6744,24
6745,25
6746,26
6747,27
6749,29
6751,31
6752,0
6753,1
6755,3
6756,4
6757,5
6758,6
6759,7
6760,8
6761,9
6762,10
6764,12
6765,13
6766,14
6767,15
6768,16
6769,17
6770,18
6771,19
6772,20
6773,21
6774,22
6775,23
6776,24
6777,25
6778,26
6779,27
6780,28
6781,29
6782,30
6783,31
6784,0
6787,3
6788,4
6789,5
6790,6
6791,7
6793,9
6794,10
6795,11
6797,13
6798,14
6800,16
6801,17
6802,18
6803,19
6804,20
6805,21
6806,22
6807,23
6808,24
6809,25
6810,26
6811,27
6812,28
6813,29
6815,31
6816,0
6818,2
6819,3
6821,5
6822,6
6824,8
6826,10
6828,12
6829,13
6832,16
6833,17
6834,18
6835,19
6836,20
6837,21
6840,24
6841,25
6842,26
6843,27
6844,28
6845,29
6846,30
6847,31
6848,0
6850,2
6852,4
6854,6
6855,7
6856,8
6858,10
6859,11
6860,12
6861,13
6862,14
6863,15
6864,16
6865,17
6866,18
6867,19
6869,21
6870,22
6871,23
6873,25
6875,27
6876,28
6877,29
6878,30
6880,0
6881,1
6883,3
6884,4
6885,5
6886,6
6889,9
6890,10
6892,12
6895,15
6896,16
6897,17
6899,19
6900,20
6901,21
6902,22
6903,23
6904,24
6905,25
6906,26
6907,27
6908,28
6909,29
6910,30
6911,31
6912,0
6913,1
6914,2
6915,3
6916,4
6917,5
6918,6
6920,8
6921,9
6922,10
6923,11
6924,12
6926,14
6927,15
6928,16
6929,17
6930,18
6933,21
6934,22
6935,23
6936,24
6938,26
6940,28
6941,29
6942,30
6943,31
6945,1
6946,2
6947,3
6948,4
6949,5
6950,6
6951,7
6953,9
6954,10
6955,11
6958,14
6959,15
6960,16
6961,17
6962,18
6963,19
6965,21
6967,23
6968,24
6969,25
6971,27
6972,28
6974,30
6975,31
6976,0
6978,2
6979,3
6980,4
6981,5
6982,6
6983,7
6984,8
6985,9
6986,10
6987,11
6990,14
6991,15
6993,17
6994,18
6995,19
6996,20
6997,21
6998,22
6999,23
7000,24
7001,25
7002,26
7003,27
7004,28
7005,29
7006,30
7007,31
7008,0
7009,1
7010,2
7011,3
7012,4
7013,5
7014,6
7015,7
7016,8
7017,9
7018,10
7019,11
7020,12
7021,13
7022,14
7023,15
7024,16
7025,17
7026,18
7027,19
7028,20
7029,21
7030,22
7031,23
7032,24
7033,25
7034,26
7035,27
7036,28
7037,29
7038,30
7040,0
7041,1
7042,2
7043,3
7044,4
7045,5
7046,6
7047,7
7048,8
7049,9
7050,10
7051,11
7052,12
7053,13
7054,14
7055,15
7056,16
7057,17
7059,19
7060,20
7061,21
7062,22
7063,23
7064,24
7065,25
7070,30
7071,31
7072,0
7073,1
7074,2
7079,7
7080,8
7082,10
7084,12
7085,13
7086,14
7087,15
7088,16
7089,17
7090,18
7092,20
7094,22
7095,23
7096,24
7098,26
7099,27
7100,28
7101,29
7103,31
7104,0
7106,2
7107,3
7108,4
7109,5
7110,6
7111,7
7112,8
7113,9
7114,10
7115,11
7116,12
7117,13
7118,14
7119,15
7120,16
7121,17
7122,18
7123,19
7124,20
7125,21
7126,22
7127,23
7128,24
7129,25
7130,26
7131,27
7132,28
7133,29
7134,30
7135,31
7136,0
7137,1
7138,2
7139,3
7140,4
7142,6
7143,7
7144,8
7145,9
7146,10
7149,13
7150,14
7151,15
7153,17
7154,18
7155,19
7156,20
7157,21
7158,22
7159,23
7160,24
7161,25
7162,26
7163,27
7164,28
7165,29
7166,30
7167,31
7168,0
7170,2
7171,3
7172,4
7173,5
7174,6
7175,7
7176,8
7177,9
7178,10
7179,11
7180,12
7181,13
7183,15
7184,16
7185,17
7186,18
7187,19
7188,20
7189,21
7190,22
7191,23
7192,24
7193,25
7194,26
7195,27
7197,29
7198,30
7199,31
7201,1
7203,3
7204,4
7205,5
7206,6
7210,10
7211,11
7212,12
7214,14
7215,15
7217,17
7218,18
7219,19
7220,20
7221,21
7222,22
7223,23
7225,25
7226,26
7227,27
7228,28
7229,29
7230,30
7231,31
7232,0
7233,1
7234,2
7235,3
7236,4
7237,5
7238,6
7239,7
7240,8
7241,9
7243,11
7245,13
7246,14
7250,18
7251,19
7252,20
7253,21
7254,22
7255,23
7257,25
7260,28
7262,30
7265,1
7266,2
7267,3
7268,4
7269,5
7270,6
7271,7
7273,9
7276,12
7277,13
7278,14
7279,15
7280,16
7281,17
7282,18
7283,19
7284,20
7285,21
7286,22
7287,23
7289,25
7290,26
7291,27
7292,28
7293,29
7294,30
7295,31
7296,0
7297,1
7298,2
7299,3
7300,4
7301,5
7302,6
7304,8
7305,9
7306,10
7309,13
7310,14
7315,19
7316,20
7317,21
7318,22
7319,23
7320,24
7321,25
7323,27
7326,30
7327,31
7329,1
7330,2
7332,4
7333,5
7335,7
7336,8
7337,9
7341,13
7342,14
7343,15
7344,16
7345,17
7347,19
7348,20
7349,21
7350,22
7351,23
7352,24
7353,25
7354,26
7355,27
7357,29
7359,31
7360,0
7362,2
7363,3
7365,5
7371,11
7372,12
7373,13
7374,14
7376,16
7377,17
7378,18
7379,19
7380,20
7381,21
7382,22
7383,23
7386,26
7387,27
7389,29
7390,30
7391,31
7392,0
7393,1
7394,2
7397,5
7400,8
7401,9
7402,10
7403,11
7404,12
7405,13
7407,15
7409,17
7413,21
7414,22
7415,23
7416,24
7417,25
7418,26
7419,27
7420,28
7421,29
7422,30
7423,31
7424,0
7425,1
7426,2
7427,3
7428,4
7429,5
7430,6
7431,7
7434,10
7436,12
7439,15
7440,16
7441,17
7442,18
7443,19
7444,20
7445,21
7446,22
7447,23
7448,24
7449,25
7450,26
7451,27
7452,28
7453,29
7454,30
7455,31
7456,0
7457,1
7458,2
7459,3
7461,5
7462,6
7465,9
7466,10
7467,11
7468,12
7469,13
7470,14
7471,15
7472,16
7473,17
7474,18
7476,20
7477,21
7478,22
7480,24
7481,25
7482,26
7483,27
7484,28
7485,29
7486,30
7487,31
7490,2
7491,3
7492,4
7493,5
7494,6
7495,7
7497,9
7498,10
7501,13
7502,14
7503,15
7505,17
7506,18
7508,20
7509,21
7510,22
7511,23
7512,24
7513,25
7514,26
7515,27
7517,29
7518,30
7520,0
7522,2
7523,3
7524,4
7525,5
7527,7
7528,8
7529,9
7531,11
7533,13
7534,14
7535,15
7536,16
7537,17
7538,18
7540,20
7544,24
7545,25
7546,26
7549,29
7550,30
7553,1
7554,2
7557,5
7561,9
7563,11
7564,12
7565,13
7567,15
7569,17
7570,18
7571,19
7572,20
7574,22
7576,24
7577,25
7578,26
7579,27
7580,28
7581,29
7583,31
7585,1
7586,2
7587,3
7588,4
7590,6
7593,9
7594,10
7595,11
7597,13
7598,14
7599,15
7600,16
7601,17
7602,18
7604,20
7605,21
7608,24
7609,25
7610,26
7611,27
7613,29
7614,30
7615,31
7616,0
7617,1
7618,2
7619,3
7620,4
7623,7
7624,8
7625,9
7626,10
7629,13
7630,14
7632,16
7634,18
7636,20
7637,21
7638,22
7639,23
7642,26
7644,28
7645,29
7646,30
7647,31
7648,0
7649,1
7650,2
7651,3
7652,4
7653,5
7658,10
7659,11
7660,12
7661,13
7662,14
7663,15
7664,16
7665,17
7666,18
7668,20
7669,21
7670,22
7672,24
7673,25
7675,27
7676,28
7677,29
7678,30
7679,31
7682,2
7683,3
7684,4
7685,5
7686,6
7687,7
7688,8
7690,10
7691,11
7694,14
7695,15
7696,16
7697,17
7698,18
7699,19
7701,21
7703,23
7704,24
7705,25
7706,26
7707,27
7708,28
7715,3
7716,4
7717,5
7719,7
7720,8
7721,9
7724,12
7726,14
7727,15
7728,16
7729,17
7730,18
7732,20
7733,21
7734,22
7735,23
7736,24
7737,25
7738,26
7740,28
7741,29
7742,30
7743,31
7744,0
7745,1
7747,3
7750,6
7751,7
7752,8
7753,9
7754,10
7755,11
7756,12
7757,13
7758,14
7759,15
7760,16
7761,17
7762,18
7763,19
7765,21
7766,22
7767,23
7768,24
7769,25
7770,26
7771,27
7772,28
7773,29
7774,30
7775,31
7777,1
7778,2
7779,3
7780,4
7781,5
7782,6
7783,7
7788,12
7789,13
7790,14
7791,15
7792,16
7795,19
7796,20
7797,21
7799,23
7800,24
7801,25
7802,26
7803,27
7804,28
7805,29
7806,30
7808,0
7809,1
7810,2
7812,4
7813,5
7814,6
7815,7
7818,10
7819,11
7821,13
7822,14
7826,18
7827,19
7828,20
7829,21
7830,22
7831,23
7832,24
7833,25
7834,26
7835,27
7836,28
7837,29
7839,31
7840,0
7841,1
7842,2
7843,3
7844,4
7845,5
7848,8
7849,9
7850,10
7851,11
7852,12
7853,13
7854,14
7855,15
7856,16
7857,17
7860,20
7861,21
7862,22
7863,23
7864,24
7865,25
7866,26
7867,27
7868,28
7869,29
7870,30
7871,31
7873,1
7874,2
7875,3
7877,5
7878,6
7879,7
7881,9
7882,10
7883,11
7884,12
7885,13
7886,14
7887,15
7888,16
7889,17
7890,18
7891,19
7892,20
7893,21
7894,22
7899,27
7900,28
7901,29
7902,30
7903,31
7904,0
7905,1
7906,2
7907,3
7908,4
7909,5
7910,6
7911,7
7912,8
7913,9
7914,10
7915,11
7916,12
7919,15
7920,16
7921,17
7922,18
7923,19
7924,20
7925,21
7927,23
7928,24
7929,25
7930,26
7931,27
7932,28
7933,29
7934,30
7935,31
7937,1
7938,2
7939,3
7940,4
7941,5
7942,6
7944,8
7945,9
7946,10
7948,12
7949,13
7950,14
7952,16
7953,17
7954,18
7955,19
7956,20
7957,21
7959,23
7960,24
7961,25
7964,28
7965,29
7966,30
7967,31
7968,0
7969,1
7970,2
7972,4
7973,5
7974,6
7975,7
7976,8
7978,10
7979,11
7980,12
7981,13
7982,14
7985,17
7986,18
7991,23
7992,24
7993,25
7994,26
7995,27
7996,28
7998,30
7999,31
8000,0
8001,1
8002,2
8005,5
8006,6
8007,7
8009,9
8010,10
8011,11
8012,12
8013,13
8014,14
8015,15
8019,19
8020,20
8021,21
8023,23
8024,24
8025,25
8027,27
8028,28
8033,1
8035,3
8036,4
8037,5
8038,6
8040,8
8041,9
8042,10
8043,11
8044,12
8045,13
8046,14
8047,15
8048,16
8049,17
8050,18
8051,19
8052,20
8053,21
8054,22
8055,23
8056,24
8057,25
8058,26
8060,28
8061,29
8062,30
8063,31
8064,0
8065,1
8066,2
8068,4
8069,5
8070,6
8071,7
8072,8
8073,9
8074,10
8075,11
8076,12
8077,13
8079,15
8080,16
8081,17
8083,19
8084,20
8085,21
8086,22
8087,23
8088,24
8089,25
8090,26
8091,27
8092,28
8093,29
8094,30
8095,31
8096,0
8097,1
8098,2
8099,3
8100,4
8101,5
8102,6
8103,7
8104,8
8105,9
8106,10
8107,11
8108,12
8109,13
8110,14
8111,15
8112,16
8114,18
8115,19
8118,22
8119,23
8120,24
8121,25
8122,26
8124,28
8126,30
8128,0
8130,2
8131,3
8132,4
8133,5
8134,6
8135,7
8136,8
8137,9
8138,10
8139,11
8140,12
8141,13
8142,14
8144,16
8145,17
8146,18
8147,19
8148,20
8149,21
8150,22
8152,24
8153,25
8155,27
8156,28
8157,29
8158,30
8159,31
8161,1
8162,2
8163,3
8165,5
8166,6
8167,7
8168,8
8169,9
8170,10
8171,11
8172,12
8173,13
8174,14
8175,15
8177,17
8178,18
8179,19
8180,20
8181,21
8182,22
8183,23
8184,24
8186,26
8187,27
8189,29
8190,30
8192,0
8193,1
8194,2
8195,3
8196,4
8197,5
8198,6
8199,7
8202,10
8203,11
8204,12
8205,13
8206,14
8209,17
8211,19
8212,20
8213,21
8214,22
8215,23
8216,24
8219,27
8221,29
8222,30
8224,0
8225,1
8226,2
8227,3
8229,5
8231,7
8232,8
8233,9
8235,11
8236,12
8237,13
8238,14
8241,17
8242,18
8243,19
8244,20
8245,21
8246,22
8248,24
8249,25
8251,27
8252,28
8253,29
8254,30
8255,31
8256,0
8260,4
8261,5
8262,6
8263,7
8264,8
8265,9
8266,10
8270,14
8271,15
8272,16
8273,17
8274,18
8275,19
8276,20
8277,21
8282,26
8283,27
8284,28
8285,29
8286,30
8287,31
8288,0
8289,1
8290,2
8291,3
8292,4
8293,5
8294,6
8295,7
8296,8
8297,9
